,Unnamed: 0,Unnamed: 0.1,id,conversation_id,created_at,date,timezone,place,text,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet,labels
5735,5735,5735,1.26135e+18,1.26135e+18,1589560000000.0,15-05-2020 22:50,530,,"BENGAL COVID ALERT 14/5

New case 84
Total active case 1407

Death 10
Total death 153
Comorbidity death 72 

Discharge 61
Total discharge 829

Test 6706
Total sample test 69,543
%sample testing positive 3.54
#BengalFightsCorona #COVID2019india #CoronaUpdatesInIndia","['#bengalfightscorona', '#covid2019india', '#coronaupdatesinindia']",[],54894351.0,54894351.0,Monideepa62,Monideepa Banerjie,5,22,https://twitter.com/Monideepa62/status/1261345789105717254,False,17,3,9,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '54894351', 'username': 'Monideepa62'}]",,,,,bengal   covid   alert   new   case   total   activ   case   death   total   death   comorbid   death   discharg   total   discharg   test   total   sampl   test   sampl   test   posit   bengalfightscorona   covidindia   coronaupdatesinindia  ,-1
5822,5822,5822,1.26134e+18,1.26134e+18,1589560000000.0,15-05-2020 22:26,530,,"A ray of hope for humanity over #covid19 
Experts see progress as Oxford's Covid vaccine appears protective in small monkey study.

#Uttarakhand
#CoronaUpdatesInIndia
#vaccine #USA #OxfordBuzz https://www.indiatoday.in/science/story/coronavirus-experts-progress-oxford-covid-vaccine-1678210-2020-05-15Â â¦","['#covid19', '#uttarakhand', '#coronaupdatesinindia', '#vaccine', '#usa', '#oxfordbuzz']",[],1.23038e+18,1.23038e+18,DalDemocratic,UTTARAKHAND KRANTI DAL DEMOCRATIC,5,22,https://twitter.com/DalDemocratic/status/1261339617409724418,False,2,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1230376272532049920', 'username': 'DalDemocratic'}]",,,,,ray   hope   human   covid   expert   see   progress   oxford   covid   vaccin   appear   protect   small   monkey   studi   uttarakhand   coronaupdatesinindia   vaccin   usa   oxfordbuzz  ,-1
6187,6187,6187,1.26171e+18,1.26171e+18,1589650000000.0,16-05-2020 23:01,530,,"NMC #Covid_19 alert: status update of the number of new and total cases as on 16 May 2020.
#CoronaUpdatesInIndia #WarAgainstVirus #IndiaFightsCoronavirus pic.twitter.com/ijF7u0UWjf","['#covid_19', '#coronaupdatesinindia', '#waragainstvirus', '#indiafightscoronavirus']",[],3309453942.0,3309453942.0,nagpur_nsscdcl,Smart City Nagpur,6,23,https://twitter.com/nagpur_nsscdcl/status/1261710927906271240,False,12,1,3,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3309453942', 'username': 'nagpur_nsscdcl'}]",,,,,nmc   covid   alert   statu   updat   number   new   total   case   may   coronaupdatesinindia   waragainstviru   indiafightscoronaviru  ,0
6276,6276,6276,1.26171e+18,1.26171e+18,1589650000000.0,16-05-2020 22:39,530,,"From the analysis of opposition Parties of Gujarat, corona inflected by #NamasteTrump event, so we can definitely conclude that there are more muslim fans of Modijið who WERE PRESENT THERE..
GREAT LOGICð #FightAgainstCOVID19 #CoronaUpdatesInIndia #CoronavirusLockdown #lockdown4","['#namastetrump', '#fightagainstcovid19', '#coronaupdatesinindia', '#coronaviruslockdown', '#lockdown4']",[],831104400.0,831104400.0,smitpatel7046,Smit Patel,6,22,https://twitter.com/smitpatel7046/status/1261705275414917125,False,2,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '831104400', 'username': 'smitpatel7046'}]",,,,,analysi   opposit   parti   gujarat   corona   inflect   namastetrump   event   definit   conclud   muslim   fan   modiji   present   great   logic   fightagainstcovid   coronaupdatesinindia   coronaviruslockdown   lockdown  ,0
6311,6311,6311,1.2617e+18,1.2617e+18,1589650000000.0,16-05-2020 22:28,530,,"Jst could gt chnce to talk to few villagers and to surprise i hear thy r hppy wth #lockdown..govt is gvng enough to the villagers...apprx â¹24000/family every month , rice , dal ,salt ,sugar , 3 gas cylinder...#odishaGovt #CoronaUpdatesInIndia #happyVillages","['#lockdown', '#odishagovt', '#coronaupdatesinindia', '#happyvillages']",[],3152460296.0,3152460296.0,viku_peri,Vikash Periwal,6,22,https://twitter.com/viku_peri/status/1261702673386090501,False,3,2,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3152460296', 'username': 'viku_peri'}]",,,,,jst   could   gt   chnce   talk   villag   surpris   hear   thi   r   hppi   wth   lockdown   govt   gvng   enough   villag   apprx   famili   everi   month   rice   dal   salt   sugar   ga   cylind   odishagovt   coronaupdatesinindia   happyvillag  ,1
181,181,181,1.25737e+18,1.25737e+18,1588620000000.0,04-05-2020 23:26,530,,"Thank you @thedeol Sir for motivating us for following the rules and regulations given by @MoHFW_INDIA by this video. I and my all family members are following these rules and regulations and also following lockdown. 
#IndiaFightsCorona
#LadengeAurJeetenge
#COVID2019india https://twitter.com/thedeol/status/1257254490463367169Â â¦","['#indiafightscorona', '#ladengeaurjeetenge', '#covid2019india']",[],1.18808e+18,1.18808e+18,PrVihaan,Pranav Pr.Patel (Vijval Vihaan),1,23,https://twitter.com/PrVihaan/status/1257368627717832706,False,0,0,0,https://twitter.com/thedeol/status/1257254490463367169,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1188076235856830464', 'username': 'PrVihaan'}, {'user_id': '764384267870670849', 'username': 'thedeol'}, {'user_id': '2596143056', 'username': 'MoHFW_INDIA'}]",,,,,thank   sir   motiv   u   follow   rule   regul   given   video   famili   member   follow   rule   regul   also   follow   lockdown   indiafightscorona   ladengeaurjeeteng   covidindia  ,1
216,216,216,1.25737e+18,1.25737e+18,1588610000000.0,04-05-2020 23:22,530,,"Lockdown Day 41

#photojournalist #journalism #photojournalism #coronadiaries #coronavirusindia #covid #coronavirus #Lockdown3 #indiafightscorona #coronavirusoutbreak #stayhome #lockdownindia #indialockdown #quarantine #stayhomestaysafe #socialdistancing #coronavirusupdate pic.twitter.com/wcrLJHzpg3","['#photojournalist', '#journalism', '#photojournalism', '#coronadiaries', '#coronavirusindia', '#covid', '#coronavirus', '#lockdown3', '#indiafightscorona', '#coronavirusoutbreak', '#stayhome', '#lockdownindia', '#indialockdown', '#quarantine', '#stayhomestaysafe', '#socialdistancing', '#coronavirusupdate']",[],1.13786e+18,1.13786e+18,The_DailyReport,The Daily Report,1,23,https://twitter.com/The_DailyReport/status/1257367503409483788,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1137859974569181184', 'username': 'The_DailyReport'}]",,,,,lockdown   day   photojournalist   journal   photojourn   coronadiari   coronavirusindia   covid   coronaviru   lockdown   indiafightscorona   coronavirusoutbreak   stayhom   lockdownindia   indialockdown   quarantin   stayhomestaysaf   socialdistanc   coronavirusupd  ,-1
264,264,264,1.25737e+18,1.25737e+18,1588610000000.0,04-05-2020 23:14,530,,"This hit me hard.

Ps: this is edited but itâs true

#COVIDã¼19 #coronavirus #CaronavirusIndia #Covid_19india #MigrantLabourers #MayThe4th #CoronaUpdate #COVID2019india #TelanganaFightsCorona #IndiaFightsCorona #indianairforce #humanity #MigrantsOnTheRoad pic.twitter.com/p0l2k3RoQY","['#covidã¼19', '#coronavirus', '#caronavirusindia', '#covid_19india', '#migrantlabourers', '#maythe4th', '#coronaupdate', '#covid2019india', '#telanganafightscorona', '#indiafightscorona', '#indianairforce', '#humanity', '#migrantsontheroad']",[],3123683390.0,3123683390.0,Kashish421252,kashish agarwal,1,23,https://twitter.com/Kashish421252/status/1257365533009248258,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3123683390', 'username': 'Kashish421252'}]",,,,,hit   hard   p   edit   true   covid   coronaviru   caronavirusindia   covid   india   migrantlabour   maytheth   coronaupd   covidindia   telanganafightscorona   indiafightscorona   indianairforc   human   migrantsontheroad  ,-1
295,295,295,1.25736e+18,1.25736e+18,1588610000000.0,04-05-2020 23:09,530,,"#IndiaFightsCorona
Resolve to defeat COVID-19
via NaMo App  pic.twitter.com/piYAxRsmze",['#indiafightscorona'],[],7.96573e+17,7.96573e+17,perarivalan13,PERARIVALAN KARTHICK ð®ð³ð®ð³ð®ð³,1,23,https://twitter.com/perarivalan13/status/1257364280917331968,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '796573247491940352', 'username': 'perarivalan13'}]",,,,,indiafightscorona   resolv   defeat   covid   via   namo   app  ,1
328,328,328,1.25736e+18,1.25736e+18,1588610000000.0,04-05-2020 23:02,530,,"#offday #doctorslife Hi all, Hope you are all safe and healthy during this corona time ðð» Iâll share my experiences with all of you soon when dealing with the terrifying covid-19 ð¦ 
#covid19 #indiafightscorona #coronavirus  pic.twitter.com/TMpHnzsSV4","['#offday', '#doctorslife', '#covid19', '#indiafightscorona', '#coronavirus']",[],9.89533e+17,9.89533e+17,mona_athlete,Dr.Manjiri Bhavsar,1,23,https://twitter.com/mona_athlete/status/1257362425097138179,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '989533467082883072', 'username': 'mona_athlete'}]",,,,,offday   doctorslif   hi   hope   safe   healthi   corona   time   share   experi   soon   deal   terrifi   covid   covid   indiafightscorona   coronaviru  ,-1
340,340,340,1.25736e+18,1.25736e+18,1588610000000.0,04-05-2020 22:59,530,Surfire,"Restaurant Fraternity @nrai_india successfully serves more than #50LakhMeals in 30 days of Lockdown! 
 
Humanity above All as @narendramodi @PMOIndia said!

#FeedTheNeedy #IndiaFightsCorona #CoronaWarriors pic.twitter.com/XFuM8Qgpkb â at Surfire","['#50lakhmeals', '#feedtheneedy', '#indiafightscorona', '#coronawarriors']",[],108917240.0,108917240.0,ishani_work,Ishani Priyadarshini,1,22,https://twitter.com/ishani_work/status/1257361800061956099,False,1,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '108917240', 'username': 'ishani_work'}, {'user_id': '2931984426', 'username': 'NRAI_India'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '471741741', 'username': 'PMOIndia'}]",,,,,restaur   fratern   success   serf   lakhmeal   day   lockdown   human   said   feedtheneedi   indiafightscorona   coronawarrior   surfir  ,1
435,435,435,1.25774e+18,1.25774e+18,1588700000000.0,05-05-2020 23:54,530,,"#Telangana #lockdown Extended Till 29th May 2020 by @TelanganaCMO
#HyderabadLockdown #COVID19 @ABPNews @RubikaLiyaquat @awasthis @anuraagmuskaan @narendramodi @PMOIndia #IndiaFightsCorona
@DeccanChronicle pic.twitter.com/zFzxaoyRJq","['#telangana', '#lockdown', '#hyderabadlockdown', '#covid19', '#indiafightscorona']",[],71006655.0,71006655.0,roksy27,Rakesh Kumar Singh,2,23,https://twitter.com/roksy27/status/1257738011816624128,False,4,0,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '71006655', 'username': 'roksy27'}, {'user_id': '2558684335', 'username': 'TelanganaCMO'}, {'user_id': '39240673', 'username': 'ABPNews'}, {'user_id': '1062742964', 'username': 'RubikaLiyaquat'}, {'user_id': '71815077', 'username': 'awasthis'}, {'user_id': '93827582', 'username': 'anuraagmuskaan'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '19519947', 'username': 'DeccanChronicle'}]",,,,,telangana   lockdown   extend   till   th   may   hyderabadlockdown   covid   indiafightscorona  ,-1
520,520,520,1.25773e+18,1.25773e+18,1588700000000.0,05-05-2020 23:36,530,,#IndiaFightsCorona #Indian â¤ï¸ #StaySafeStayHome ðð» Sad to see this #wineshops  picture. We need to correct it & follow #SocialDistancing otherwise it'll destroy the #lockdown #COVID19 pic.twitter.com/M7EENV6oVc,"['#indiafightscorona', '#indian', '#staysafestayhome', '#wineshops', '#socialdistancing', '#lockdown', '#covid19']",[],8.00257e+17,8.00257e+17,AzimjiSayad,Azimji Sayad,2,23,https://twitter.com/AzimjiSayad/status/1257733490503823363,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '800256760153968641', 'username': 'AzimjiSayad'}]",,,,,indiafightscorona   indian   staysafestayhom   sad   see   wineshop   pictur   need   correct   follow   socialdistanc   otherwis   destroy   lockdown   covid  ,-1
547,547,547,1.25773e+18,1.25773e+18,1588700000000.0,05-05-2020 23:30,530,,"wow great 
#COVIDã¼19 #coronavirus #MaharashtraFightsCorona #IndiaFightsCorona #India https://twitter.com/priyankac19/status/1257627118453866496Â â¦","['#covidã¼19', '#coronavirus', '#maharashtrafightscorona', '#indiafightscorona', '#india']",[],8.80278e+17,8.80278e+17,white_sharkh,Arbaaz,2,23,https://twitter.com/white_sharkh/status/1257731956298731521,False,1,0,0,https://twitter.com/priyankac19/status/1257627118453866496,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '880277807489798144', 'username': 'white_sharkh'}]",,,,,wow   great   covid   coronaviru   maharashtrafightscorona   indiafightscorona   india  ,1
569,569,569,1.25773e+18,1.25773e+18,1588700000000.0,05-05-2020 23:25,530,,Why you should avoid alcohol consumption during lockdown @WHO #alcoholban #LiquorShopsOpen #LiquorFreeIndia #COVID19 #IndiaFightsCorona #LiquorShopsOpen pic.twitter.com/6C28UBwFEC,"['#alcoholban', '#liquorshopsopen', '#liquorfreeindia', '#covid19', '#indiafightscorona', '#liquorshopsopen']",[],3028607821.0,3028607821.0,SwatiBathwal,swati bathwal,2,23,https://twitter.com/SwatiBathwal/status/1257730637299093510,False,2,1,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3028607821', 'username': 'SwatiBathwal'}, {'user_id': '14499829', 'username': 'WHO'}]",,,,,avoid   alcohol   consumpt   lockdown   alcoholban   liquorshopsopen   liquorfreeindia   covid   indiafightscorona   liquorshopsopen  ,-1
589,589,589,1.25773e+18,1.25773e+18,1588700000000.0,05-05-2020 23:22,530,,"Prime Minister @narendramodi chairs a meeting of the Task Force on #Corona Vaccine Development, Drug Discovery, Diagnosis and Testing

#Covid_19india #IndiaFightsCorona
#COVID2019india #COVIDWarriors pic.twitter.com/je17lFhSLw","['#corona', '#covid_19india', '#indiafightscorona', '#covid2019india', '#covidwarriors']",[],34208984.0,34208984.0,BTVI,BTVI Live,2,23,https://twitter.com/BTVI/status/1257729794738880517,False,6,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '34208984', 'username': 'BTVI'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,prime   minist   chair   meet   task   forc   corona   vaccin   develop   drug   discoveri   diagnosi   test   covid   india   indiafightscorona   covidindia   covidwarrior  ,-1
591,591,591,1.25773e+18,1.25773e+18,1588700000000.0,05-05-2020 23:22,530,,"Reusable Cotton Masks ready for distribution. 
#coronavirus #Corona #coronavirusinindia #CoronaWarriors #CoronaVirus #IndiaFightsCorona #LetsFightCoronaTogether #CoronaWillEndSoon #FightAgainstCorona #Masks pic.twitter.com/0YIYBACPSf","['#coronavirus', '#corona', '#coronavirusinindia', '#coronawarriors', '#coronavirus', '#indiafightscorona', '#letsfightcoronatogether', '#coronawillendsoon', '#fightagainstcorona', '#masks']",[],1.24242e+18,1.24242e+18,soul_colour,Soul Colour Foundation,2,23,https://twitter.com/soul_colour/status/1257729782986334208,False,2,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1242420119130664960', 'username': 'soul_colour'}]",,,,,reusabl   cotton   mask   readi   distribut   coronaviru   corona   coronavirusinindia   coronawarrior   coronaviru   indiafightscorona   letsfightcoronatogeth   coronawillendsoon   fightagainstcorona   mask  ,1
656,656,656,1.25773e+18,1.25773e+18,1588700000000.0,05-05-2020 23:12,530,,"Big relief to #MV owners,to renew documents during #lockdown, various documents related to #MVAct 1988 and CMV rules 1989 whose validity expires between 1st Feb 2020 - 30th June 2020 will be treated as valid till 30th June. #IndiaFightsCorona #Thanks pic.twitter.com/EGUpog17uz","['#mv', '#lockdown', '#mvact', '#indiafightscorona', '#thanks']",[],2243453432.0,2243453432.0,HitanshuKaushal,Hitanshu Kaushal,2,23,https://twitter.com/HitanshuKaushal/status/1257727286759043075,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2243453432', 'username': 'HitanshuKaushal'}]",,,,,big   relief   mv   owner   renew   document   lockdown   variou   document   relat   mvact   cmv   rule   whose   valid   expir   st   feb   th   june   treat   valid   till   th   june   indiafightscorona   thank  ,1
692,692,692,1.25773e+18,1.25773e+18,1588700000000.0,05-05-2020 23:05,530,,"Whether Pradhan Mantri Garib Kalyan Package Insurance Scheme for Healthcare Workers (HCWs) also applicable for HCWs of non-Covid Hospitals & Health Centres handling suspected Covid cases? Please issue clarification @MoHFW_INDIA @DeptHealthRes @PMOIndia
#IndiaFightsCorona pic.twitter.com/BZQYlefUjA",['#indiafightscorona'],[],1678403144.0,1678403144.0,ompsychiatrist,Dr. Om Prakash,2,23,https://twitter.com/ompsychiatrist/status/1257725527277830144,False,4,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1678403144', 'username': 'ompsychiatrist'}, {'user_id': '2596143056', 'username': 'MoHFW_INDIA'}, {'user_id': '769538653437636610', 'username': 'DeptHealthRes'}, {'user_id': '471741741', 'username': 'PMOIndia'}]",,,,,whether   pradhan   mantri   garib   kalyan   packag   insur   scheme   healthcar   worker   hcw   also   applic   hcw   non   covid   hospit   health   centr   handl   suspect   covid   case   pleas   issu   clarif   indiafightscorona  ,1
783,783,783,1.25772e+18,1.25772e+18,1588700000000.0,05-05-2020 22:46,530,,"Me with my father
#fashion #tradition #traditionaldress #rajasthan #rajasthani #jodhpur #jodhpuri #jodhpurisafa #safa #chundrisafa #culture #india #indiantraditionalwear #covid_19 #corona #IndiaFightsCoronaâ¦  https://www.instagram.com/p/B_0HFW6HNO9/?igshid=1r8c2wesdxneoÂ â¦","['#fashion', '#tradition', '#traditionaldress', '#rajasthan', '#rajasthani', '#jodhpur', '#jodhpuri', '#jodhpurisafa', '#safa', '#chundrisafa', '#culture', '#india', '#indiantraditionalwear', '#covid_19', '#corona', '#indiafightscorona']",[],375747370.0,375747370.0,rajsol29,Raj Garden Plants,2,22,https://twitter.com/rajsol29/status/1257720855750008837,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '375747370', 'username': 'rajsol29'}]",,,,,father   fashion   tradit   traditionaldress   rajasthan   rajasthani   jodhpur   jodhpuri   jodhpurisafa   safa   chundrisafa   cultur   india   indiantraditionalwear   covid   corona   indiafightscorona  ,-1
879,879,879,1.2581e+18,1.2581e+18,1588790000000.0,06-05-2020 23:39,530,,"From tomorrow, India starts the biggest evacuation (in 30 years) of Indians stranded abroad due to Corona Virus. All the Best to @MEAIndia, @MoCA_GoI @indiannavy and @IAF_MCC. ð®ð³ðð¼
#VandeBharatMission #IndiaFightsCorona
#OpSamundraSetu","['#vandebharatmission', '#indiafightscorona', '#opsamundrasetu']",[],2856746035.0,2856746035.0,sakul_garg,Sakul Garg (à¤¸à¤à¥à¤² à¤à¤°à¥à¤),3,23,https://twitter.com/sakul_garg/status/1258096645666942987,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2856746035', 'username': 'sakul_garg'}, {'user_id': '441636351', 'username': 'MEAIndia'}, {'user_id': '3619207820', 'username': 'MoCA_GoI'}, {'user_id': '738367164395048960', 'username': 'indiannavy'}, {'user_id': '784705308832694272', 'username': 'IAF_MCC'}]",,,,,tomorrow   india   start   biggest   evacu   year   indian   strand   abroad   due   corona   viru   best   vandebharatmiss   indiafightscorona   opsamundrasetu  ,-1
890,890,890,1.2581e+18,1.2581e+18,1588790000000.0,06-05-2020 23:37,530,,"MAY THE MAY BRING YOU HAPPINESS!
#LockdownExtended #lockdownextension #CoronaLockdown #Covid_19 #IndiaFightsCorona pic.twitter.com/ub4GmcxOiI","['#lockdownextended', '#lockdownextension', '#coronalockdown', '#covid_19', '#indiafightscorona']",[],1.17906e+18,1.17906e+18,HrithikShah15,Hrithik Shah,3,23,https://twitter.com/HrithikShah15/status/1258095998292746241,False,3,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1179058467513851904', 'username': 'HrithikShah15'}]",,,,,may   may   bring   happi   lockdownextend   lockdownextens   coronalockdown   covid   indiafightscorona  ,1
983,983,983,1.25809e+18,1.25809e+18,1588790000000.0,06-05-2020 23:15,530,,"#IndiaFightsCorona: 

ðStrictly avoid visitors at home during home quarantine or in general. 

â¶ï¸Protect yourself and your loved ones from #COVID19. 

#StayHome #StaySafe #StayHealthy 

Via @MoHFW_INDIA
@NitishKumar @sanjayjavin @neerajkumarmlc @DM_Muzaffarpur @nildeoreIAS pic.twitter.com/kFDKW6ZK5Q","['#indiafightscorona', '#covid19', '#stayhome', '#staysafe', '#stayhealthy']",[],1.1355e+18,1.1355e+18,BiharHealthDept,Bihar Health Dept,3,23,https://twitter.com/BiharHealthDept/status/1258090596373106690,False,19,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1135503797025828864', 'username': 'BiharHealthDept'}, {'user_id': '2596143056', 'username': 'MoHFW_INDIA'}, {'user_id': '143409075', 'username': 'NitishKumar'}, {'user_id': '101021297', 'username': 'sanjayjavin'}, {'user_id': '1168235484', 'username': 'neerajkumarmlc'}, {'user_id': '1180505026608779264', 'username': 'DM_Muzaffarpur'}, {'user_id': '80651015', 'username': 'nildeoreIAS'}]",,,,,indiafightscorona   strictli   avoid   visitor   home   home   quarantin   gener   protect   love   one   covid   stayhom   staysaf   stayhealthi   via  ,-1
987,987,987,1.25809e+18,1.25809e+18,1588790000000.0,06-05-2020 23:14,530,,"How to use #Facebook and its technology to find Potential Corona Positive Case??

@narendramodi @PMOIndia @MoHFW_INDIA @Facebook
@drharshvardhan @RajatSharmaLive
#IndiaFightsCorona
#COVIDã¼19
#MedicalEmergencyManagementPlan
#InformationCommunication
#Technology #DataManagement pic.twitter.com/swj3ENc0ob","['#facebook', '#indiafightscorona', '#covidã¼19', '#medicalemergencymanagementplan', '#informationcommunication', '#technology', '#datamanagement']",[],1006269374.0,1006269374.0,surejabrijesh,Brijesh Patel,3,23,https://twitter.com/surejabrijesh/status/1258090305762582528,False,1,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1006269374', 'username': 'surejabrijesh'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '2596143056', 'username': 'MoHFW_INDIA'}, {'user_id': '2425151', 'username': 'Facebook'}, {'user_id': '77732185', 'username': 'drharshvardhan'}, {'user_id': '122658025', 'username': 'RajatSharmaLive'}]",,,,,use   facebook   technolog   find   potenti   corona   posit   case   indiafightscorona   covid   medicalemergencymanagementplan   informationcommun   technolog   datamanag  ,-1
1001,1001,1001,1.25809e+18,1.25809e+18,1588790000000.0,06-05-2020 23:12,530,,"#Socialstigma has been a part of #pandemic across history
Fear of #COVID19 is real,fear of unknown is real
Community should understand if everyone is reports themselves when they feel any symptom,They can save themselves and there loved ones #StayHome #Nagpur #IndiaFightsCorona https://twitter.com/Khan_EBP/status/1257585350366490625Â â¦","['#socialstigma', '#pandemic', '#covid19', '#stayhome', '#nagpur', '#indiafightscorona']",[],4921943246.0,4921943246.0,Abhishek1820123,Abhishek Agrawal,3,23,https://twitter.com/Abhishek1820123/status/1258089713350479872,False,1,0,1,https://twitter.com/Khan_EBP/status/1257585350366490625,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '4921943246', 'username': 'Abhishek1820123'}]",,,,,socialstigma   part   pandem   across   histori   fear   covid   real   fear   unknown   real   commun   understand   everyon   report   feel   symptom   save   love   one   stayhom   nagpur   indiafightscorona  ,-1
1047,1047,1047,1.25809e+18,1.25809e+18,1588790000000.0,06-05-2020 23:03,530,,"What actually they have done..?
I think other states Ned to benchmark same..

#IndiaFightsCoronavirus #keralafightsCorona #Covid_19 #analytics #indiaunderlockdown pic.twitter.com/U2p5BIuF75","['#indiafightscoronavirus', '#keralafightscorona', '#covid_19', '#analytics', '#indiaunderlockdown']",[],7.85436e+17,7.85436e+17,mohammed9901020,Mohammed Sikandar,3,23,https://twitter.com/mohammed9901020/status/1258087430927708161,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '785436437046886400', 'username': 'mohammed9901020'}]",,,,,actual   done   think   state   ned   benchmark   indiafightscoronaviru   keralafightscorona   covid   analyt   indiaunderlockdown  ,0
1219,1219,1219,1.25808e+18,1.25808e+18,1588780000000.0,06-05-2020 22:30,530,,"Donated 2 months medicines and Ration kit to this needy person at his Doorstep who is a resident of S G Palya,  Btm layout 
#IndiaFightsCoronavirus
#Covid_19
#KarnatakaFightsCorona pic.twitter.com/UB5MxfQ13V","['#indiafightscoronavirus', '#covid_19', '#karnatakafightscorona']",[],9.18418e+17,9.18418e+17,kavitasrinath,Kavitasrinath,3,22,https://twitter.com/kavitasrinath/status/1258079250411712513,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '918417563763163142', 'username': 'kavitasrinath'}]",,,,,donat   month   medicin   ration   kit   needi   person   doorstep   resid   g   palya   btm   layout   indiafightscoronaviru   covid   karnatakafightscorona  ,1
